,batchsize,learning_rate,max_dropout,max_units,momentum,num_layers,weight_decay
1696,119,0.04845562612815022,0.2700780764544861,253.11269365882944,0.12151755274587196,5,0.08993487780201899
1697,16,0.0002657396463745602,0.2583536432177016,76.93923611336258,0.44803995810015884,2,0.0754820686858488
1698,59,0.02131934463706714,0.36329206823636684,317.56381421848283,0.3157685886728726,5,0.07663313858002439
1699,72,0.007012499940164793,0.47667751362239696,131.99350161908816,0.3320376498093313,1,0.08432546761000928
1700,24,0.05958872308739742,0.8171317855388411,233.18204540070738,0.2296267057381089,4,0.08289073487481527
1701,72,0.00024987665759843806,0.6699392852996053,67.14103441367124,0.8037914167988716,4,0.09563304742488957
1702,68,0.0003052482879016124,0.3641529488443228,920.3253413159637,0.4529366093629703,1,0.0876302043941444
1703,223,0.00017871936528990776,0.27828525238621094,86.71337952065996,0.7913266693598535,5,0.09130310765776081
1704,362,0.00024515809277174004,0.9665647121878538,756.4985888089032,0.10908595488012797,5,0.0499934626337884
1705,160,0.005131215022422791,0.34055494367082473,109.93013979860092,0.11365723044787762,4,0.012073070512726351
1706,59,0.0022839064745382325,0.41213099216484617,107.61594982276208,0.36040909364028395,4,0.05330696093856846
1707,22,0.05568752221550069,0.6797996448023129,110.94598230302519,0.6185345154880263,5,0.04225618863116608
1708,29,0.0005768451403647698,0.4027046183470062,821.0862915454643,0.8618784940570967,4,0.029619892265317648
1709,235,0.0031202317220796307,0.9613154750167479,287.3477622891487,0.9029744046421968,3,0.01831077001817209
1710,51,0.06260512863171057,0.048023681874195145,85.8305340067195,0.30816739015220107,4,0.09902010270063322
1711,28,0.0001701877241885531,0.4993817258675264,205.28886240880414,0.6888428828249059,3,0.0962443285324359
1712,100,0.08651384040852705,0.559364219843394,636.4977597925094,0.4784831239725804,4,0.0985876163250977
1713,51,0.004232845434827245,0.22391237460858793,68.20083864409322,0.7338445430009047,2,0.06607301655712966
1714,408,0.0014279036862088453,0.20529938722873775,271.945671549622,0.7477660098488298,1,0.057307591775985156
1715,389,0.00018225655696568828,0.9685467017098301,273.1328156058256,0.8023055203873284,5,0.05320285500569472
1716,174,0.0026780730462028428,0.7895099869538343,245.47912405405043,0.36579732094256223,4,0.0612193719221731
1717,63,0.0011028847380819982,0.28014492803342184,158.7510393203448,0.49026596665106414,2,0.08596179454829282
1718,104,0.022782551273915704,0.6878336950965807,106.45853812251119,0.229785884328598,2,0.03185426153293347
1719,192,0.0010056890628785326,0.23915093339598903,203.03956839255562,0.27279400625726324,3,0.037803437158377445
1720,122,0.0076161917828271985,0.622890054334973,332.20131269909785,0.1544881909973916,1,0.03558004869267988
1721,55,0.0011037507727224233,0.21467285532945002,972.8765321702494,0.5011373328908886,4,0.04530251817461263
1722,100,0.0003070699812159627,0.03803624594029342,824.8193154712714,0.6446532727332606,3,0.0034757043660791093
1723,324,0.004041910819468644,0.12909695772683938,161.66903700412922,0.6780174741354404,5,0.03784239925389193
1724,32,0.008006021865149995,0.5315988012641929,1007.7864023417367,0.9693551541490905,2,0.03529439459159616
1725,19,0.00018060994742557222,0.07497536721489029,341.1687938837868,0.2568818234721635,3,0.02952952397692033
1726,97,0.09702989334675655,0.6130775176888471,226.48518923455873,0.20138518972138875,1,0.09965399834961826
1727,60,0.00028607757936796173,0.8075117574542036,776.6807361723398,0.22722455097626038,4,0.05886735800329444
1728,37,0.0010592787111604867,0.548726276974699,164.17554989800314,0.5670447112501786,4,0.020185513434928356
1729,81,0.00011023957262625118,0.7480168836808674,725.2383670621135,0.17688280212422663,2,0.06347440243911388
1730,56,0.0008027698046279753,0.14812314801670257,208.26219497090477,0.5625233701800831,3,0.05962606355988403
1731,412,0.0020626832237984026,0.04043915580056945,347.5117560276462,0.16076456103824882,2,0.03046692412762371
1732,40,0.040425641970905646,0.7822246571157108,212.75338750159568,0.9563056758360364,2,0.01347395328135906
1733,229,0.011126407756967707,0.8488553932722289,83.61538767288611,0.5182142801770678,1,0.055707745964110725
1734,222,0.000518339071264063,0.7884796695947114,72.50866601891686,0.45645766127765797,4,0.0379447660997753
1735,206,0.004982278475080158,0.8788624328768224,286.5322145770218,0.22073272188953252,3,0.033145130064550055
1736,34,0.07906152271796961,0.13050142647556362,136.96385039938278,0.671956572878072,5,0.0669449829933717
1737,19,0.00010752975839894257,0.547611968357945,115.94054892657716,0.3758858837072597,1,0.05769335898842817
1738,37,0.00655935457897657,0.6535896411461826,199.75592083731934,0.3081785017708476,3,0.026646319461329972
1739,57,0.04454285252738956,0.9092101180557365,243.16898773159377,0.5496835993336204,3,0.04040019816405245
1740,113,0.0006586044833393636,0.9122463151887639,718.4620827499843,0.7432207261408804,5,0.03660757696372681
1741,386,0.013347332432116346,0.9199555279684106,98.38325322305361,0.3880683728515596,4,0.06820588242257722
1742,384,0.05815210462142539,0.046086975630603155,177.0902868290958,0.9796534174185446,2,0.041364222705958284
1743,450,0.009258837735160588,0.6052839863772964,90.27794387885524,0.8831995565918868,3,0.07014066514648155
1744,46,0.020779710052293614,0.19883799602389596,80.43114452471896,0.6246740178483268,1,0.03052514307544539
1745,295,0.00015674410320301057,0.7779740640528192,707.0970148835656,0.6285780181052797,1,0.04995108043250384
1746,143,0.019725253151541684,0.6045929124176093,220.945267621358,0.9278181819398159,4,0.06560427139464838
1747,18,0.03510673322758027,0.17194347125537346,642.0597045063246,0.5649373026571232,5,0.06989537637360892
1748,17,0.0003005570777156303,0.5013655021666624,282.0569983454737,0.7046214100504696,2,0.0738458282648237
1749,44,0.015445244233478391,0.5261018334336741,119.08492642830339,0.593358010461383,1,0.0653789827889128
1750,28,0.0002611867784775801,0.803294824843584,640.7339823594181,0.44264285014083393,1,0.02576697553023996
1751,148,0.0002976990567011441,0.09275619450223094,486.4669114398878,0.2864894892729237,4,0.08400304337462997
1752,191,0.008781572209371286,0.8064319002039827,617.2492487862877,0.8206581836424096,1,0.060058607785676975
1753,127,0.00027250922933731627,0.754983315352204,524.3931912270716,0.8484113577581839,1,0.06052722987515659
1754,275,0.00015844962283547106,0.40746298450384866,934.7134900111312,0.32365695105242465,5,0.07333877179933727
1755,26,0.02858494789047756,0.269967832821425,846.0837508393487,0.5974202929399623,5,0.04204157905342045
1756,406,0.027120969530194782,0.9360056586658526,80.29419582568353,0.20853915744893847,5,0.0757113314449771
1757,149,0.0019278764493809394,0.5465144511182225,324.45995604313646,0.6117309766033006,5,0.06883731247908428
1758,24,0.0002193734192451722,0.672721317350971,208.1842932074624,0.42354257058283173,2,0.0024611749170981266
1759,17,0.0004313488546112763,0.4902947381639846,119.72331811149537,0.5488852031095538,4,0.06455342533817922
1760,18,0.000656937400318604,0.601644259406068,75.41180930676676,0.6401081208443269,1,0.08171769815999702
1761,459,0.0073199449453376355,0.17504912306486797,118.1724107700108,0.21129150026509136,5,0.020274354744603675
1762,224,0.0007765846302909512,0.17829800180755462,263.85971732617156,0.9589102586617247,4,0.07630341635824571
1763,172,0.0010249364461885153,0.9992073645495299,649.5009604945222,0.8788553728509796,5,0.08586743343844246
1764,74,0.05363578968662326,0.5585410491452494,765.9946073053753,0.3414488705484293,3,0.04341950643462806
1765,171,0.004390514189833575,0.5181807835228696,172.32605599185524,0.14890283037759688,3,0.010733136634069735
1766,479,0.00010097724135255618,0.5477351578198543,786.2241659140035,0.9891227300213103,4,0.05507178380643413
1767,197,0.073781386467616,0.3049449285300577,92.90454752220296,0.6933475235000944,1,0.021993568382973686
1768,323,0.07241099638558972,0.3984466288869649,809.368125588296,0.762794613998647,1,0.0028195434301733976
1769,270,0.018734077607659366,0.5126450708822095,438.813060918818,0.8711398104643313,5,0.04442985188433382
1770,31,0.09427238439544236,0.10725853136463537,842.000929456178,0.21542531773144113,4,0.04962098811373479
1771,40,0.00014000719670892103,0.7272015552431421,292.56648323524365,0.2260959400278848,3,0.0871873429453419
1772,346,0.004279062017960819,0.053023732040757166,228.4304192772872,0.5657245437143856,3,0.07108343533227367
1773,207,0.0009215282872432164,0.004325702336066217,380.85523092187816,0.9096126095393469,4,0.043023827782126836
1774,387,0.038428814834305894,0.762570612085667,66.3114071693236,0.6031608478151868,2,0.025917485565653108
1775,222,0.00023124345393707034,0.9826893854910006,256.38805364453503,0.6345658529634374,5,0.04647569577541824
1776,65,0.0013404883648138201,0.18005641464319833,733.1502734849561,0.1771045665073881,1,0.0011232452706493256
1777,512,0.034099498152408717,0.3576107734832049,118.3523205830676,0.28358728517593323,4,0.012941537212057196
1778,29,0.016912215125883156,0.6002252476333033,792.8194502576555,0.38259487090285815,5,0.031489502067837884
1779,222,0.07840652542735395,0.5760958515894458,276.19848114435416,0.6872944569637925,1,0.08383297589802052
1780,18,0.0026293522841160503,0.3587122057979736,91.82052998112978,0.3743641252689248,1,0.047988525461112395
1781,399,0.0005563284231043776,0.9669579768842819,365.04961893346973,0.7402483063096932,2,0.05907654732178676
1782,246,0.01625153428455304,0.41551492065317563,795.2566898617877,0.41550890998410317,4,0.0035069939160656638
1783,163,0.00030778728684859426,0.6039584592593074,87.83919851286137,0.2035016239320338,1,0.058680315803966404
1784,17,0.001314446089743511,0.5589054009694231,540.1460022874363,0.9686947379266547,3,0.08341029701212509
1785,87,0.000418527382721138,0.903262306363086,515.7340853293947,0.7712851025715051,5,0.0010477370891953522
1786,58,0.08568079520558952,0.14439459938242782,814.2519189956472,0.12782909160758746,2,0.04227374410779567
1787,134,0.005749001141377491,0.07827653214419406,772.5940897967744,0.9752298104230251,5,0.08855763136067836
1788,54,0.004356787890432344,0.3996337361563038,287.41644412415127,0.5717718307747208,2,0.0810331288099651
1789,111,0.0007883991532048196,0.029989304262726724,125.22573184422559,0.6508843860278039,5,0.0336720041761292
1790,444,0.00035801196197610965,0.16303044937206435,85.07106218977876,0.46065720469993443,5,0.0016754527580712863
1791,189,0.0010340491009043988,0.9243523594233559,82.94412628249191,0.2287796596855518,3,0.09510107940688227
1792,300,0.0008383256418636853,0.44489449463996944,192.6346525600637,0.39977305700044163,1,0.010439023452550688
1793,88,0.0012314222109412452,0.22204032311753097,953.0325960865509,0.7847853350758047,3,0.04185643971325945
1794,182,0.034824039773210136,0.7373232952688901,70.67237228783199,0.8748831348875529,5,0.038042558491452785
1795,68,0.005620104107568034,0.2184913897468982,68.17446055094953,0.8556692541768938,5,0.05069735538640456
1796,27,0.00012336862282387968,0.551476366162546,996.2689956802999,0.20863452711679525,5,0.048837555910929274
1797,82,0.0010414676793476102,0.5726348079910213,113.65375461665184,0.5588462607843033,5,0.06079982960221304
1798,183,0.00749763745877151,0.15651075819319893,127.24558898095803,0.9562884303066331,3,0.06409789688792698
1799,105,0.005146046837488102,0.4401246539240864,178.86738562063422,0.30540790010979263,4,0.029814163775951523
1800,116,0.05420574460618647,0.6429278941199933,71.34825733203738,0.941179692268868,3,0.019629438925882755
1801,29,0.004598474504938082,0.20614308236137435,138.62971186828483,0.6079528572626002,5,0.009253236114144135
1802,64,0.026084504409883767,0.5425405599998991,546.5602481323331,0.5556648971273742,2,0.006252439460177969
1803,57,0.0023233045823453495,0.17743413672468078,169.2729604999737,0.429266460806914,5,0.04239751662375269
1804,122,0.00014877333485643828,0.7311549494176046,182.75494714822355,0.7030766645550606,2,0.052322415897588376
1805,230,0.0002968671261714242,0.9814562775177309,141.38452285184113,0.6270803072023695,4,0.0479676690426278
1806,76,0.00013602942704193385,0.08340159520817869,567.5075064710095,0.690166518311199,2,0.007647031532372182
1807,152,0.000266186226906263,0.2865070672376573,413.23376547087713,0.11238327782303653,3,0.05343318270828667
1808,137,0.0017039458516331805,0.2170224772493511,776.03675282046,0.8737025685974757,1,0.024869793440840185
1809,208,0.07186686778810378,0.9122299994488192,897.9514789233242,0.7663295590758843,3,0.02862947525242907
1810,182,0.0007890966622802716,0.3690326395793284,876.4386509692399,0.33379427843963994,2,0.016047571370792196
1811,54,0.0004240196064836336,0.9798575938848311,111.27571196320432,0.9258558636185056,1,0.07812995915549918
1812,234,0.00016026414912229003,0.36871542984290673,92.1461078360921,0.5976402190619219,3,0.03879224422820786
1813,266,0.05940053290395632,0.15741560061166238,389.36153157554884,0.6364487476983223,2,0.029324335456460914
1814,404,0.00029883066613226153,0.1710838904894919,266.77016441288964,0.5224057076893377,2,0.046069968995497215
1815,417,0.00019193271996241842,0.354186706169059,315.4196389290832,0.1921470631449514,4,0.017019477962281593
1816,104,0.004929290250576683,0.9170699427586946,327.890302873715,0.27904407925428537,2,0.025538034804259757
1817,26,0.00011332772496188578,0.5670967738882028,182.3670515426806,0.6969392676862974,1,0.09551946334244196
1818,28,0.07182656603736315,0.7747054068318611,106.06028746175495,0.6671235642575972,3,0.07550686793636496
1819,46,0.05463060040674263,0.25992721416189346,211.05827660431737,0.1430626366454406,1,0.028342872370705666
1820,320,0.008173530269763307,0.5939403696361333,119.43570896147205,0.8207017409637961,5,0.01792280800538909
1821,25,0.00033203753842174093,0.3499023942268765,353.1259350396298,0.9463151145569537,3,0.08061212447779019
1822,16,0.03564339400003725,0.5700689603919619,472.70185780769594,0.6953228740087818,1,0.05693621745230858
1823,16,0.009458797590687719,0.46161166277544974,432.16656315726203,0.11944932628155179,5,0.02946785751294871
1824,43,0.0024633716897783133,0.5188977400831095,584.1466249558947,0.5187443275979142,5,0.08931844214414275
1825,458,0.00035642866543223795,0.8191954427749509,941.974708008107,0.4230446774871689,1,0.025497597929669144
1826,54,0.000325899652573853,0.5999558921884259,472.43327033422895,0.8818204691086516,3,0.002757184362879594
1827,178,0.00013526785720548127,0.5008850598684302,152.11104319610567,0.6524298556771531,1,0.02572027209528436
1828,18,0.00014200146717862304,0.7461695847810653,390.7540377338947,0.3415475461187515,2,0.014156010211410329
1829,16,0.0016264158747189906,0.623108974746847,93.9203965836426,0.2767223736854991,3,0.02681997294078839
1830,270,0.019966110599546717,0.5778567105755386,85.63429450456226,0.5000622936082477,5,0.08211573842040304
1831,251,0.00811586495512598,0.35640984229401906,375.19168410060917,0.8829942826708088,3,0.05205845286568127
1832,49,0.00034534983983057846,0.4159858673822793,605.4530604928985,0.20000400497919027,4,0.0225609610548781
1833,18,0.0002876826099864997,0.38906725522397334,370.10736729329085,0.13486195965257536,3,0.0863584392622418
1834,111,0.0022075681788207677,0.713635655921467,319.2557985746258,0.6122257130944245,5,0.0738028487422451
1835,36,0.002517348472403473,0.011652859866972731,361.63994284033214,0.17332329051610676,3,0.07588016194272852
1836,28,0.0002660418060789665,0.9017528258047259,124.41274096396663,0.21394222731731166,2,0.017030071760727586
1837,75,0.00020226173434265444,0.2997981922487173,174.46885707385937,0.9489085721897139,5,0.002232064401784878
1838,97,0.059801507129567846,0.7554977396501273,493.82839019260376,0.9236185065502233,5,0.08833218475425193
1839,45,0.00022841825165819814,0.7869107417228033,508.9152715427602,0.13254159796944948,4,0.0015366351912924523
1840,46,0.006530491310962392,0.9060582715706501,95.03209887717294,0.9200055972120378,5,0.009086754654191176
1841,353,0.01885598443830764,0.2824946678033593,85.2276302721781,0.8533271683022063,4,0.05626622659326654
1842,68,0.00010452828148923966,0.27476562474820154,147.82825827807974,0.17300881526288991,1,0.06008113013219711
1843,65,0.013081545173105934,0.5776735192764154,254.25918227965985,0.9392665007414587,3,0.04920958351956825
1844,455,0.002509295228358864,0.7058228906475338,190.1737675024744,0.8671645082368926,1,0.042792095159222554
1845,185,0.046474607164468315,0.8975786837801913,128.4840826147436,0.10330775634890701,2,0.07161648484439069
1846,108,0.04583951480979932,0.9764642492661082,546.629131018714,0.5397584052558916,3,0.0649623379515218
1847,107,0.002430016728427689,0.31993638769868027,538.8133233540024,0.2760477249441453,5,0.007250258660960091
1848,512,0.0008141211637656217,0.31167452588945466,448.2466747590809,0.25400732277653415,3,0.04963805598136591
1849,183,0.0053680153668523994,0.2604798066082957,64.80897034400117,0.8939199150830462,3,0.031427481222629325
1850,196,0.0018614829121824513,0.4020025777141436,987.0588561576652,0.5911085392409171,5,0.01473616090412461
1851,71,0.0003906445523979428,0.8487734620959911,736.8108396764952,0.32356614335694045,4,0.07968312451989924
1852,81,0.03928727081150807,0.7567066681197792,224.75737134880953,0.5188805112570298,2,0.09109332770224901
1853,486,0.0007305243479248156,0.04011529117663637,90.5734479437839,0.8951062021683325,2,0.055534029622341684
1854,20,0.0005734348689856111,0.9905028149149484,244.25637854273407,0.4847850689212876,2,0.017989315000440938
1855,502,0.023252301511518154,0.363533483695232,190.9486386159121,0.7373384704396012,2,0.016171728572475008
1856,27,0.013103201554324465,0.03338820388199992,170.59743156449696,0.24171964571068635,1,0.042649583140315125
1857,363,0.0011185291996939008,0.3659229104676145,123.20350502073305,0.9790154657805782,1,0.0011719227032848712
1858,116,0.0007291182796805478,0.807635956097257,126.68646260987077,0.154371087628982,4,0.025269772269993867
1859,100,0.04376777109478982,0.5011626524238558,197.24458174264302,0.6098983929298246,3,0.07085406037366723
1860,77,0.004653669160597818,0.40303282373391236,562.7241460719439,0.9761120149358519,5,0.06617963448726302
1861,36,0.0011411541951031304,0.8601914993573067,198.24209598391772,0.24716834951611338,1,0.09371972485432738
1862,42,0.0016494877668193886,0.9408258440936369,920.1303359449449,0.5243180634435696,1,0.0825084042849738
1863,71,0.045427320039616186,0.22346448572413602,379.523456505949,0.26075122644788495,1,0.002073165130328858
1864,182,0.01056006363736152,0.5386710338652201,92.47210184190443,0.8269646438935137,3,0.029170216342596415
1865,294,0.06302455325372334,0.8775651086780797,80.78395752311518,0.6955747280547955,5,0.010899307662893255
1866,334,0.012841911306957157,0.27809052926768973,296.02417914269915,0.49975902822378104,2,0.028663047165079118
1867,30,0.013385123797951044,0.02996943197723545,298.0323960585908,0.12167618231446894,4,0.05981466444603912
1868,321,0.007011434631217674,0.5038921856854613,121.94261565651043,0.2528823877740901,3,0.008218692088564536
1869,86,0.009514846205118246,0.16706722025838217,571.3930541227663,0.22218676113160069,2,0.059014282456895634
1870,21,0.001747615614815575,0.9834501034990518,695.2928948883457,0.15294391871755955,3,0.05935266789077078
1871,95,0.015374851216462995,0.61615542758619,72.36578730841029,0.14554997920096557,3,0.09906197128408015
1872,48,0.00781455310320762,0.7923375865351651,357.27874053487227,0.8261301831370269,4,0.07886206819752592
1873,491,0.0009509086548862234,0.2706861707789233,876.1337066857828,0.2742831496833773,5,0.03182068876059699
1874,87,0.00019504164943288807,0.04064780407083013,275.5562869371491,0.7201248518692074,3,0.028207720839110082
1875,27,0.005023158400486163,0.5301964766240957,86.19431345187927,0.6708705215454477,3,0.08232269567887948
1876,27,0.00017432995106870188,0.7115049486415197,202.0391033773438,0.9672493433316742,5,0.00675836863395521
1877,490,0.028869557561627072,0.9068202245492821,490.5730785717976,0.13555684505373253,2,0.04941407585788827
1878,57,0.04282108990965482,0.30901037214212956,225.06790476971554,0.8310116961467099,3,0.04048556442250531
1879,123,0.0008958400553390255,0.3237511091388455,142.09988866415642,0.8337926212022782,2,0.047467195440523184
1880,499,0.0816780044715043,0.076470845154192,721.7743552427333,0.7020320791250674,2,0.008952025315616126
1881,108,0.004407709066620256,0.8920004063442697,392.21011339642985,0.6717252274880315,2,0.095530277575982
1882,311,0.0027209601204938707,0.17289419036915898,70.52491810349446,0.8178892539304609,4,0.08955291755220408
1883,81,0.000751342579382212,0.4393376787032316,152.36736932518937,0.11621689975611173,5,0.06397480494712095
1884,171,0.00027297044001585864,0.030259040625423173,744.393727624019,0.3493237914741073,5,0.05888896161257937
1885,159,0.062225134883782736,0.3992525260263695,103.73163742880526,0.1471057470073958,5,0.0024035144385820104
1886,105,0.045407336364817495,0.6896447409038704,934.6337556123054,0.6831388506833128,4,0.04813160151877591
1887,32,0.02888674779601197,0.5240034983997158,568.9173747223554,0.8407882746992095,4,0.06639874702187025
1888,348,0.00012087295036048787,0.17184147513308312,103.09530445672587,0.44790743381705533,3,0.050390728153169
1889,109,0.01841638103781797,0.8439140759209444,744.0393333311653,0.8585552588857794,1,0.05643584849464697
1890,296,0.001307858417946847,0.49201758424536524,79.09320989506276,0.2907789634589623,3,0.0987404767163205
1891,101,0.0012968870862385567,0.1836684415082418,612.754439697691,0.6447414758301164,5,0.05422675225810454
1892,475,0.0009061197846154487,0.308416921364133,115.54356246166685,0.8167953268770641,3,0.07471311902628737
1893,79,0.039129164673546386,0.8727312385441425,168.8815554613407,0.24311138065372587,4,0.08516062571024474
1894,32,0.003339389057369301,0.09080256071150572,956.7754535159946,0.612442474900303,4,0.07904147380086206
1895,59,0.0013441328112308603,0.8888684347908858,156.05915575521115,0.6537595480522973,5,0.028607637885896472
1896,272,0.022318149099777168,0.390765241564319,132.7131660693034,0.19111767370186672,1,0.05752616438433377
1897,18,0.06021425632394805,0.14880849955961284,199.5960645310745,0.31668638905081226,2,0.001286090602138827
1898,150,0.0003241324704205804,0.12782888710530127,150.0924332418764,0.16835334490797255,5,0.030183832454019784
1899,65,0.00012426827769505583,0.6663827929784155,112.89059025700931,0.8654376425658818,1,0.04133426308682315
1900,49,0.0016752083481404634,0.19361759881184282,495.63961383963243,0.8804140813313054,3,0.010320873609083132
1901,126,0.0017511857246061571,0.919271175187871,110.197912875918,0.21604876086296032,4,0.018729535147101056
1902,17,0.0002717112644799444,0.024238687580247498,152.16976392229563,0.45900230190295976,3,0.003268377178415896
1903,316,0.004204809376908704,0.10390174610422076,218.42086345259747,0.7959479091052384,4,0.06005000004852295
1904,107,0.012943092634728417,0.23286844670557205,241.05155530124878,0.4602863011170475,3,0.06837704163682612
1905,21,0.00029640287171274287,0.3842561851668912,242.6114087323597,0.7553936652347284,1,0.08301582068325518
1906,121,0.07225049623755882,0.13317807342789767,805.1603511446893,0.6323074300840242,3,0.09710783076069812
1907,221,0.00022011525380118176,0.6123109934930158,116.17641630130295,0.6384350119352267,5,0.07353240219717191
1908,346,0.008216721573339662,0.8153289869095177,175.24676928778467,0.534209774752125,1,0.0023521466968132276
1909,23,0.002730071172118438,0.08192738982645686,95.42244861638203,0.5836109465833305,3,0.019404756199336074
1910,33,0.05689000631592678,0.047698086725813216,187.805959157721,0.33998688244820896,3,0.030252973141261824
1911,125,0.0016803305284884883,0.6368797022284339,953.6157654998989,0.8558136411669811,4,0.004248090273512105
1912,108,0.011813918793453403,0.8516225624147712,768.6052661442692,0.21412897050186425,5,0.0030528725812045726
1913,18,0.02585861720104236,0.5343936056272057,582.0508650113271,0.22665962063467923,4,0.09199514380663419
1914,19,0.005072783573841172,0.0576618763618566,767.0024804288413,0.6710886542964074,5,0.04478280161825474
1915,400,0.016930728138232595,0.7145742900177436,379.9595503645373,0.27859286945390127,2,0.09226912454950661
1916,22,0.00030141210513936117,0.5926846330373213,95.67243711877146,0.9852424349678183,2,0.041020906671281394
1917,322,0.0004797916165908068,0.19870638593095158,151.7005334104146,0.8882660577753912,3,0.018601269941402713
1918,48,0.0008031398207265654,0.34660883411486787,299.48952882527215,0.9634103603468017,5,0.00624128397229625
1919,89,0.0001928002597393549,0.4447677443749388,82.82036769449597,0.987120964233219,4,0.08464082601159871
1920,21,0.03387586042478358,0.03542212487577423,138.50973022004905,0.2798789870739704,3,0.016465822343797894
1921,127,0.0017962164567426496,0.6258698157410784,204.42035948382767,0.12291722825337453,1,0.06215862458066418
1922,219,0.008244679800868963,0.23902389550026126,131.43088530300932,0.8508737153434587,3,0.03075888268946169
1923,148,0.043002972980675194,0.6560999292646159,125.91910026981026,0.8014821207098802,5,0.09795856208874013
1924,116,0.06990961967780585,0.11994704777400667,130.77317850773608,0.5656090693688541,3,0.06279494207505967
1925,18,0.0011191236945768805,0.08874847621968596,382.6875071772451,0.5299891382439413,5,0.060327013689349514
1926,36,0.0019083163330462928,0.6930024359509989,707.7255728281765,0.802956598654438,2,0.015859289301771315
1927,16,0.0003952137608730976,0.48788354472370654,86.92340073705107,0.6720128449191431,2,0.005274242180220208
1928,171,0.000892453348901201,0.2949963856353358,262.18325574064994,0.1425117403761346,5,0.03369848135548862
1929,25,0.00016323729181976092,0.3105446303147097,1021.4613970520134,0.22997774343335145,2,0.09345923805036731
1930,495,0.05746108535409119,0.44672652621532727,142.70538258346863,0.8789567789119233,5,0.019636993180130197
1931,16,0.0014963898743575131,0.9980036431481759,522.3500067108139,0.4278724793350055,4,0.06927622701054117
1932,206,0.005873784403844595,0.15259538045925203,152.61630210177117,0.42018526431993497,3,0.03418246315991766
1933,136,0.004540939273869799,0.8509317266020057,68.47332187600539,0.926406068477956,3,0.0930468771535782
1934,88,0.004554627805272877,0.8139205981317875,116.3155192486106,0.12741282800939918,2,0.06343411402686572
1935,262,0.0003627799053879582,0.47756063250967684,486.61428165011125,0.9853055990976788,5,0.0697104924087189
1936,69,0.0025945271482829767,0.40937331357712936,65.34421569344826,0.7504116934853997,5,0.08779554296721971
1937,488,0.006668864628156595,0.17683677396367825,607.8591065149086,0.3962335786773157,5,0.09635306752667742
1938,55,0.004397481336272238,0.41595341014864295,190.31090573192506,0.45830807569821597,1,0.02683092937995655
1939,39,0.0036307014907425174,0.7549953390740906,720.3219544987637,0.7088336428595755,2,0.06250933908897865
1940,82,0.041731993002642354,0.24230430337909303,462.58250634582413,0.3729618798189961,2,0.09190348915150587
1941,28,0.006797348795265769,0.4150735741873416,104.10806497950227,0.7789446536439897,5,0.015787750838275286
1942,338,0.0019436474113276444,0.3095958437356885,226.46849818287953,0.8587722197898253,1,0.002420245874986666
1943,118,0.0017510548850719833,0.9445006129557393,914.0428854675654,0.44743326830729113,2,0.007052629140120126
1944,158,0.00389646089422305,0.032420670545743824,144.3782086070229,0.1503816924727191,5,0.02088474724636139
1945,242,0.003276812236345652,0.0040346241517195125,201.52764364358535,0.7679367997967157,1,0.09468587865772628
1946,35,0.00015851766562941042,0.4139313971109335,970.0263424386802,0.3903003201045765,2,0.07986334518898058
1947,343,0.012974247140976178,0.9197693737392159,97.7783069290596,0.7419058209146412,3,0.007028519347239435
1948,92,0.0018208717966229414,0.6894950702853713,265.9269641508048,0.4839155202068184,3,0.07289503781976386
1949,337,0.008014536850034662,0.501008438313556,166.88031658104654,0.7107513109555207,1,0.029133455641309015
1950,60,0.00017979309549797292,0.22227995965995018,183.2841973520761,0.791222144533002,2,0.07039312310606738
1951,247,0.00010630641289550457,0.7923134267019772,353.84247266437217,0.11872189499004122,5,0.015804262000301324
1952,327,0.07182695972045734,0.44326715661111293,481.42724801226365,0.9014989588616366,4,0.023596563133527194
1953,300,0.002728201288066387,0.5196535111069809,72.717303413899,0.7905741415705727,3,0.057611544582785924
1954,72,0.0004267301910979997,0.17008918012184393,321.5865867601907,0.22335115261346516,4,0.09420349122581145
1955,112,0.004051272624532009,0.7270654068541387,298.45281722161127,0.5059148831081096,5,0.04716706074991022
1956,59,0.007422159376224602,0.17741983011531237,683.6192828438692,0.913344101473378,4,0.012369881257016975
1957,22,0.00014537383011727637,0.11551156327271817,819.9350686890065,0.6558226132712308,3,0.04562124833964332
1958,130,0.001666815460888709,0.756416045612772,329.64728465575513,0.3477846982974041,3,0.001924201506400651
1959,24,0.002018162948805245,0.2875777745661642,413.0090224095657,0.3195408536791886,2,0.0539435818463571
1960,471,0.010422302029948904,0.8742244120171249,610.597606467968,0.4476596036171404,4,0.09502295387508347
1961,52,0.0036561802004634707,0.9250412550816842,826.1963242980308,0.8414233299892777,5,0.018821027098077824
1962,63,0.0007465512503342223,0.45624172033764665,828.0022003575085,0.3279437309264334,5,0.08853174867932169
1963,33,0.08707596542571591,0.3892121233943693,71.51224676102619,0.1331444471907491,2,0.030784683227318928
1964,24,0.008205127360881317,0.631669911141015,118.1175323237171,0.9215260488558801,5,0.06275423272843718
1965,69,0.0008064415941782578,0.16943280331509458,421.54845405014214,0.6257461542455452,3,0.03288697979248707
1966,39,0.00035966908247633914,0.8414723165381837,69.96912437731463,0.5026016261627414,1,0.011939099482713496
1967,99,0.026041094744765268,0.6995658718130415,548.0371215212178,0.6653728428189609,2,0.073615148783437
