"","OpenML_task_id","epoch","batch_size","learning_rate","momentum","weight_decay","num_layers","max_units","max_dropout"
"2502","189909",35,252,0.00535073248632708,0.794698216700926,0.0499446798223979,3,911,0.989028279669583
"2503","168331",15,21,0.0260449032788939,0.773862569965422,0.00211776530000381,3,861,0.722404214786366
"2504","7593",47,58,0.000161185533612016,0.112781747470144,0.0277836353970692,1,758,0.00955554214306176
"2505","189906",39,107,0.0342689265314643,0.733879722545389,0.098112444691339,2,180,0.749767904635519
"2506","189354",27,430,0.0996867841080988,0.202527405384462,0.0476565956066735,4,777,0.759691058425233
"2507","189908",17,49,0.00363735299390076,0.594922841794323,0.0968006432640087,3,216,0.201403388520703
"2508","168910",36,63,0.0256162510119864,0.444494692913722,0.0224686652154219,5,708,0.0916835558600724
"2509","189873",3,85,0.00117038137442907,0.435926297204569,0.0859426219951594,3,327,0.0339232147671282
"2510","189873",34,42,0.0318670966394178,0.255610906383954,0.0177512739067385,1,258,0.897390315774828
"2511","189905",10,21,0.000224290382187781,0.845622740089893,0.035939094796998,4,446,0.907853813841939
"2512","189354",45,51,0.00018987118197717,0.506924665872939,0.0478993572512642,2,196,0.423649193020537
"2513","167181",24,329,0.00545037445140132,0.687859072466381,0.0185822249309486,3,646,0.807703574886546
"2514","168868",35,323,0.0292670095388651,0.665068850868847,0.0560001973205525,2,413,0.978778967866674
"2515","189906",30,24,0.00165931504563445,0.911367774857208,0.0238543560672086,5,579,0.59976809984073
"2516","167201",1,26,0.000541737164436789,0.901358320168219,0.0165631616798067,2,613,0.13386300788261
"2517","189866",16,122,0.00329015570165595,0.854027159665711,0.022513193208368,5,792,0.665059972554445
"2518","167201",51,265,0.0137070972113034,0.367336484354455,0.0943095370148472,1,225,0.72747138235718
"2519","168329",11,39,0.000210242898070899,0.296986673467327,0.000912689285373781,5,896,0.43907014769502
"2520","146212",10,89,0.0269767568851432,0.406878610572312,0.0167876457349211,5,66,0.0377497277222574
"2521","189873",45,64,0.0271345017245695,0.384016215123702,0.00727759777831612,2,678,0.659265897236764
"2522","189354",41,263,0.000199847189236642,0.792614613650367,0.0792009826058871,1,294,0.649171231081709
"2523","167181",35,21,0.0084685928286733,0.916337623468135,0.0650915382359224,1,226,0.988194939680398
"2524","167181",34,259,0.00105858324371723,0.863023521816358,0.0486414282221044,3,792,0.237019749125466
"2525","167083",25,72,0.000194892059990877,0.816244441738818,0.0757359884343692,5,646,0.0743014691397548
"2526","3945",25,76,0.00162560705383864,0.557673301957548,0.0515193885067757,3,402,0.422989835496992
"2527","167168",33,404,0.0435753774173413,0.746704188268632,0.0782460942784743,2,144,0.377901120809838
"2528","126026",11,55,0.0932547790799954,0.821469953551423,0.0186434162969748,4,136,0.662560942117125
"2529","167201",13,294,0.000752384999888712,0.761798203599173,0.0668257947865897,5,172,0.867124882526696
"2530","7593",31,20,0.000133024811709677,0.49548550409032,0.0872887507979665,5,128,0.455656285164878
"2531","168908",6,219,0.000456508009331007,0.273605405932758,0.0464528087162413,2,493,0.296932876342908
"2532","189354",21,55,0.000813990911269119,0.427119739204645,0.0413053073919588,2,425,0.390599251026288
"2533","167161",27,48,0.000160893171575818,0.66929658198962,0.0537525405453285,3,794,0.926283528562635
"2534","167201",9,64,0.0695571690026235,0.604743738549296,0.0717143761454895,4,394,0.287277735769749
"2535","146212",25,353,0.000789482840771849,0.675670424061827,0.0833851159904199,4,458,0.333317857934162
"2536","168335",43,110,0.00202798859955922,0.423316298455466,0.0213736899011675,1,173,0.743373135104775
"2537","167161",29,216,0.00101698929814839,0.962291650478728,0.0106438258483005,3,202,0.988279976183549
"2538","126026",25,33,0.00148802949197241,0.581412603780627,0.0180821877324861,1,162,0.843434348702431
"2539","167184",38,51,0.0602207908617766,0.290616934129503,0.0800106028884905,2,67,0.244344198144972
"2540","34539",1,27,0.00818455133845204,0.151540268412791,0.0867144511710946,5,97,0.318559784675017
"2541","167168",43,31,0.0485998117596087,0.115246474631131,0.0831678767141211,5,141,0.653534707380459
"2542","168331",13,78,0.000109820091630731,0.709041558676399,0.097183091001166,4,327,0.20793856238015
"2543","167190",52,20,0.00022828616748684,0.775347266215831,0.0784100340556214,4,922,0.825023170327768
"2544","168908",12,191,0.0436899479318867,0.293801056980155,0.050055003459102,3,277,0.264854314271361
"2545","167184",5,257,0.000139131245072797,0.168158562812023,0.085813261956668,3,316,0.515554050682113
"2546","167190",10,108,0.000143235132761557,0.660498242720496,0.0258036623642291,5,304,0.109975210158154
"2547","189908",29,280,0.00767616141299997,0.834120551943779,0.0498486186397448,2,133,0.19354593148455
"2548","167168",4,17,0.0173634158905876,0.312534190041479,0.0391733119907603,2,645,0.27223852602765
"2549","167190",21,183,0.00239661119316166,0.665016222354025,0.0997677548691863,3,154,0.854016553843394
"2550","167152",48,51,0.00165309351939785,0.696167622252833,0.0145228903765371,2,265,0.518000411335379
"2551","167200",52,375,0.0120316113990138,0.866983680014964,0.0954214766522567,2,296,0.694657970918342
"2552","167190",39,156,0.00299086913082906,0.814109104946256,0.074857317046281,4,145,0.726927197538316
"2553","168908",29,57,0.00290452117357431,0.161438883999363,0.0908921372817061,3,103,0.012630590936169
"2554","167168",39,188,0.0520749209353549,0.563535678582266,0.0408570347238774,3,380,0.328792785294354
"2555","167190",5,208,0.000171550566153987,0.816233781550545,0.0567587027915567,2,269,0.0842953769024462
"2556","167181",47,134,0.0646950576561006,0.415353121031076,0.0446841996469023,2,216,0.0270676638465375
"2557","167190",35,318,0.000995055801734006,0.327593300528824,0.0979166944889329,5,114,0.174035169184208
"2558","189354",44,19,0.0214363772370502,0.747322575545404,0.0422117627554433,1,525,0.948309062048793
"2559","189866",18,193,0.000301760501941001,0.200719746293034,0.0718857073933701,1,755,0.964726862497628
"2560","34539",13,40,0.0181212446694349,0.235214525135234,0.0955318620527536,5,274,0.741563630988821
"2561","189873",11,63,0.000566801623147197,0.415231895684265,0.0898933833448496,3,370,0.50386450951919
"2562","189862",27,108,0.0319266460139081,0.89026802259963,0.0548842153558182,2,740,0.37741769105196
"2563","7593",35,416,0.0147749251825722,0.326726613587234,0.0792965762182372,5,217,0.692451763898134
"2564","126025",31,40,0.0920136754997602,0.786454336734023,0.0222922217739909,2,199,0.894698501098901
"2565","189906",26,151,0.000191137484729982,0.298738810848445,0.0218153256737324,2,125,0.0190459610894322
"2566","126029",29,25,0.000777946823621608,0.462841283080634,0.0986472443589545,1,556,0.0153308799490333
"2567","167184",3,24,0.000351072329954477,0.563164722721558,0.00999578167299274,4,941,0.104884545085952
"2568","189905",26,458,0.0366098032865982,0.975447318910155,0.012715939168788,5,239,0.298889437457547
"2569","167201",28,42,0.00200296440055698,0.94159390443936,0.0684582655612915,3,75,0.972588565899059
"2570","189909",9,36,0.000270129865799953,0.214884926306549,0.0783056241682102,4,358,0.88422862929292
"2571","7593",32,284,0.00313016575620024,0.131521850558929,0.0122522934624227,1,417,0.0943538225255907
"2572","126025",2,38,0.0101771619011565,0.582611754774116,0.0603530153290485,1,453,0.219295336399227
"2573","168868",30,100,0.0188008894595805,0.817458055187017,0.0610205056005367,5,192,0.893173070857301
"2574","168329",22,44,0.0954299102008069,0.943285625383724,0.034923009632586,2,623,0.634405727731064
"2575","168330",21,378,0.000149331427892345,0.17940439502243,0.0769263124941918,5,209,0.636429137317464
"2576","168330",39,53,0.000102239637217935,0.722210534315091,0.0168844425189914,3,694,0.233249297831208
"2577","7593",10,330,0.0305188672625815,0.759041314255446,0.041003545727185,5,870,0.391024608863518
"2578","168335",27,377,0.0506906950183941,0.312683146093041,0.0339487123417668,5,652,0.752253469545394
"2579","189908",11,46,0.000432203789665286,0.128062403956428,0.0231113160822913,2,150,0.582028512144461
"2580","3945",31,264,0.0100205790125556,0.576938454753254,0.0132032251589,4,603,0.611969563411549
"2581","189908",40,258,0.000608760483050461,0.310676455169451,0.0684943223462463,1,64,0.567531534237787
"2582","126025",37,57,0.000202377415377913,0.980500583639368,0.0452323109600274,1,142,0.286838619038463
"2583","126029",50,30,0.000625110845018253,0.705553297405131,0.00532970338809537,3,466,0.551159959752113
"2584","168330",32,289,0.026180027719508,0.164125653863885,0.0331133437280473,4,105,0.192121259635314
"2585","7593",8,56,0.00066874197079736,0.799757011698093,0.0347500233804598,2,581,0.0464460062794387
"2586","189906",31,359,0.0137679128390294,0.352875688849017,0.0482688830624335,4,160,0.189321039011702
"2587","167200",37,65,0.000142822302465641,0.693935791112017,0.00369336985038593,4,298,0.614048313582316
"2588","3945",7,33,0.000186033324058834,0.510359974745661,0.0950797082997253,4,307,0.184950246475637
"2589","168910",3,35,0.00056209886152672,0.705453975757118,0.0677251380714541,4,290,0.968537299195305
"2590","189873",44,31,0.000968927848397176,0.667631940045394,0.0770080713196122,3,652,0.0968871128279716
"2591","168331",31,64,0.000344797987550919,0.319473121142946,0.0401333063888899,5,91,0.0323215001262724
"2592","189866",52,82,0.00102943220706966,0.440929739996791,0.0559300217787968,2,755,0.863033633679152
"2593","168868",13,143,0.00098348234844393,0.284220219608396,0.0196752929476206,4,682,0.224527784623206
"2594","126029",11,158,0.000261946369432789,0.380071324012242,0.0364512066190597,4,207,0.074161984026432
"2595","168330",15,130,0.000384344999926041,0.801636858938727,0.0825071985024074,5,178,0.00197968585416675
"2596","167104",5,169,0.000203957412268827,0.944262945037335,0.0413154838440241,3,182,0.605396443046629
"2597","126026",43,223,0.00184989290381005,0.295078740762547,0.0748503677465674,1,769,0.522513213567436
"2598","189862",33,103,0.00125467710539161,0.134358797410969,0.0160659212892898,2,166,0.247802902245894
"2599","167149",20,79,0.000679846466648232,0.417075282486621,0.00860568903931649,1,126,0.148225109325722
"2600","189906",6,393,0.00771901709928147,0.76943063399056,0.0608236510764156,4,332,0.620140999089926
"2601","7593",50,104,0.0707580857478793,0.800475584105589,0.0323040616446966,5,139,0.111864601261914
"2602","168908",42,29,0.00283438754100973,0.790658459777478,0.0449399431188148,4,442,0.411240204237401
"2603","3945",30,337,0.0138530544759594,0.663484453137498,0.00108516443222063,1,910,0.568613427458331
"2604","189866",14,287,0.00202233109158656,0.876664760953281,0.00393792571802391,5,70,0.451942830579355
"2605","167185",16,93,0.000655931197943995,0.490103080249391,0.0768794900450227,4,636,0.495055329520255
"2606","126025",43,31,0.000126957045801755,0.662455324521288,0.00555825200363761,2,103,0.183054570574313
"2607","167083",14,61,0.0151987225965515,0.936476034750231,0.0190158110165293,1,145,0.166516947094351
"2608","126026",40,21,0.000295448544061699,0.938748070781585,0.0290386956874747,5,392,0.0263645460363477
"2609","189866",26,386,0.000327172720521811,0.657537981751375,0.0147448519406188,2,82,0.696033754618838
"2610","168329",48,79,0.00450388972008904,0.257072567311116,0.0489981913708011,2,825,0.384447454009205
"2611","167190",20,410,0.00108626747147757,0.229681794173084,0.0105629780446435,3,186,0.533011809922755
"2612","167184",24,176,0.0205615467782756,0.931856404531281,0.0758360216132435,1,826,0.976118478691205
"2613","167184",40,30,0.00107442397894449,0.278563765271101,0.0679566919506528,2,395,0.0922088769730181
"2614","167083",49,267,0.00121268437481728,0.477531115354504,0.00231793870257679,2,911,0.566049564862624
"2615","167168",41,57,0.00285205564324344,0.600389685316477,0.0168828902293532,1,97,0.393791439244524
"2616","126026",41,500,0.000180734450790179,0.100785598931834,0.0926520316963969,3,674,0.115654258988798
"2617","126025",4,17,0.0123771796551304,0.704272211703938,0.0342962638386618,5,222,0.966767166275531
"2618","167083",38,65,0.0892389916725396,0.967405279218219,0.0818070107630547,3,137,0.804924853378907
"2619","189866",51,218,0.0966276819291298,0.734145573889837,0.00042467679661233,4,331,0.415172002045438
"2620","3945",50,45,0.0075633013882254,0.26072974876035,0.0763554826049414,3,174,0.430304394336417
"2621","189909",43,162,0.000247504426563431,0.334758605009411,0.0483106656978605,5,258,0.919825609074906
"2622","168868",19,95,0.0191774167966299,0.554116576681845,0.0854666634567035,1,401,0.623910770984367
"2623","189908",44,43,0.0167496058267284,0.639511177961249,0.0827387597615994,1,775,0.596891959663481
"2624","189865",42,77,0.0126821648649611,0.394481617694255,0.00205987032323843,1,848,0.124720719177276
"2625","168331",51,199,0.0415019767577491,0.345867892566603,0.0687046656357171,4,167,0.272063179174438
"2626","167190",24,159,0.0010613273007582,0.103064897377044,0.00784548980164109,4,168,0.57317721680738
"2627","146212",16,187,0.00180377694414824,0.906246550288051,0.0756392519474053,1,95,0.973108039470389
"2628","168331",50,25,0.000759334541729305,0.611906075442676,0.0332786711069057,2,730,0.898242101538926
"2629","168330",11,53,0.000332306253723118,0.606716914449353,0.0397906909434963,2,253,0.105672978796065
"2630","34539",28,161,0.0207454675163669,0.65023648136761,0.0563174640253838,1,533,0.711542553734034
"2631","146212",49,58,0.0141314895663664,0.261480487401132,0.0991609577094112,5,76,0.421286903787404
"2632","168868",52,277,0.00119705965702144,0.117970983891282,0.0708790058788378,2,577,0.0965325064025819
"2633","126026",6,382,0.00102781958172124,0.154121092865244,0.040085724661795,5,366,0.570734483888373
"2634","126025",23,40,0.010266278098912,0.809428217601962,0.0794081380641693,1,124,0.217773092212155
"2635","168331",22,79,0.0105303765133623,0.501905450171325,0.0753378561161179,2,74,0.551125124562532
"2636","189908",4,17,0.00626399711889451,0.664248935182113,0.0449500249114074,3,336,0.233721772907302
"2637","168910",3,66,0.000161247255595195,0.211173936850391,0.0434638075153879,3,78,0.592741523170844
"2638","34539",34,183,0.000293230570175715,0.418463120926172,0.0782402053697268,2,168,0.611678930465132
"2639","34539",49,19,0.00153154810081501,0.694061834099702,0.0880391359947948,4,312,0.852969190571457
"2640","189905",40,17,0.00726495539942187,0.841244986981619,0.0570332772360416,3,128,0.214744569500908
"2641","189906",20,64,0.00872013892447817,0.877149419479538,0.0805884268695908,5,238,0.701928622322157
"2642","167190",41,38,0.000712095568333085,0.619783969495911,0.064490203761179,4,575,0.850806097034365
"2643","189908",26,19,0.000798505513575274,0.15978376771789,0.0367192720025498,2,313,0.61062464187853
"2644","126026",34,57,0.00335066765582492,0.49345242441399,0.0270832409014995,5,700,0.567280675517395
"2645","168330",46,41,0.00079870318016049,0.73424878545804,0.0931934718913236,3,149,0.993333267280832
"2646","7593",38,128,0.000510568892734073,0.335394356225152,0.0866167387789558,3,153,0.00633707549422979
"2647","167168",23,197,0.00045388958397472,0.306925213991199,0.0463185573019809,5,622,0.107705389382318
"2648","167161",13,261,0.0399266811505783,0.685769792022184,0.0578115095223417,5,377,0.794346326496452
"2649","3945",24,141,0.000147673679596915,0.322251347440761,0.00349405692709843,1,255,0.413975928444415
"2650","167185",22,19,0.0162399803237296,0.367499565300532,0.0225802590490854,1,143,0.189147281926125
"2651","126025",3,197,0.00085352789004413,0.686374366476666,0.0583476782834833,1,132,0.750071714865044
"2652","189866",47,41,0.000343497890083557,0.171120919182431,0.0141662999941828,2,78,0.630988266086206
"2653","3945",33,19,0.000202469194729836,0.801381500556599,0.0800175309096114,5,502,0.879223554860801
"2654","34539",46,497,0.000316644593912412,0.750374444217887,0.0377371028496744,2,665,0.394080420024693
"2655","3945",8,78,0.000149656039878136,0.790364163857885,0.0428499049818446,3,294,0.216096081770957
"2656","167190",36,20,0.00719284105225112,0.377465648581274,0.0523786285353894,2,116,0.597576068714261
"2657","126025",27,468,0.0198495786176635,0.479470498349983,0.0605252218860434,5,115,0.918626945931464
"2658","7593",50,37,0.000426438619008754,0.456064729415812,0.00867859173305566,1,379,0.337343260878697
"2659","189354",52,239,0.0431723585511374,0.306795440434944,0.0283408204701962,1,161,0.840574959060177
"2660","189865",15,21,0.000795398706269448,0.776577948729973,0.0481924500545976,3,110,0.130534375784919
"2661","167152",18,24,0.00133385800766819,0.229959573058877,0.022234827845227,4,218,0.595832562539726
"2662","167185",13,369,0.00135842831880714,0.380095804275479,0.0422124747501942,2,397,0.134454800514504
"2663","167190",17,157,0.00010430831189011,0.886927920414601,0.00176875996770337,5,847,0.699163237353787
"2664","167149",23,25,0.00717809910690572,0.536404717175756,0.0265839484537835,3,87,0.032598820514977
"2665","168908",17,87,0.0730289572133728,0.170920079362113,0.0464016903194087,4,192,0.0739393790718168
"2666","168335",33,24,0.000582100969465917,0.589295187413227,0.0100261406607623,1,126,0.628724698210135
"2667","168335",20,73,0.000121357948723641,0.290171973635443,0.0902987643530802,3,89,0.357486355584115
"2668","189873",16,22,0.00972480176700086,0.136016170517541,0.0094655897985003,5,125,0.722017792752013
"2669","167190",33,233,0.021740521961771,0.156539097260684,0.0716717704894813,5,321,0.5135679168161
"2670","167152",4,176,0.00102942846194184,0.542404016836081,0.00943903867776273,4,913,0.930248002987355
"2671","126025",14,20,0.000204370179401766,0.499237768517341,0.0345507752008992,4,705,0.621657893294469
"2672","189909",11,78,0.0012383362726619,0.953856796608306,0.00904873611338204,2,733,0.443084879778326
"2673","167149",47,18,0.0833960530421767,0.957046375335194,0.0691984166396712,4,126,0.341668721288443
"2674","189862",46,99,0.00914481182422419,0.268271459590178,0.0497712287936569,1,157,0.749651917489246
"2675","7593",26,63,0.00105742073185075,0.405034280093387,0.0164217131656781,1,161,0.520901222946122
"2676","167185",17,87,0.00587734897240292,0.853447959832847,0.0329658616153966,2,121,0.154618518427014
"2677","167181",9,17,0.0202929209796865,0.388567596017383,0.00566450495708035,3,146,0.618706747889519
"2678","189862",19,241,0.000206022958731935,0.442441098114941,0.0930420971464808,3,79,0.425295933149755
"2679","168868",43,29,0.00421461990786864,0.740729353330098,0.0654629031088366,2,340,0.362954537384212
"2680","189905",38,83,0.0347728758284757,0.469716898540501,0.000838490878988523,2,177,0.510975639568642
"2681","167152",26,54,0.085437111860231,0.672401902873535,0.0496540495854826,5,385,0.821765324799344
"2682","167161",16,35,0.000114262794704669,0.222408046459314,0.0655943574357824,1,448,0.769658368546516
"2683","189909",38,53,0.0129840451005285,0.951764698189217,0.0955476183385146,3,826,0.0195215938147157
"2684","168868",25,254,0.0549456168944696,0.689124735044315,0.0877155864944426,1,301,0.302859000163153
"2685","167184",43,74,0.0162113895904611,0.890722983910237,0.0883511011638492,4,624,0.281085002003238
"2686","126026",49,30,0.000444403838411211,0.442235187431797,0.0877903325335821,1,811,0.348238938720897
"2687","126025",33,172,0.000681490675782063,0.261763212610967,0.0919775143442559,5,83,0.611622217809781
"2688","3945",11,30,0.0011398750171849,0.157400624856818,0.0203357227771613,3,120,0.365381619427353
"2689","167190",21,87,0.0476012293535474,0.333049350413494,0.0174324222726771,3,158,0.419569737277925
"2690","168908",23,110,0.000631154074057271,0.787072806898504,0.0738597393686138,2,361,0.718692802358419
"2691","168331",37,29,0.00194297056443906,0.614105224788655,0.0460452564767236,5,202,0.107444169465452
"2692","189873",6,61,0.0126481971723911,0.889144776854664,0.0441566678060312,5,76,0.862058237427846
"2693","167190",51,21,0.0276994935900575,0.633035221961327,0.032814107487679,3,142,0.103970908792689
"2694","126026",27,27,0.0649887029888525,0.140008216032293,0.0202122156321188,5,521,0.709460548125207
"2695","34539",20,21,0.000216976817339845,0.592644932339899,0.0998705586651783,1,183,0.329911632696167
"2696","168331",7,421,0.0803877601649629,0.834105743432883,0.0704991298481892,2,452,0.618283647112548
"2697","126025",38,142,0.0336803578126403,0.547387189231813,0.0178215465524443,1,301,0.677122999215499
"2698","167104",9,71,0.00202827296378386,0.82469601198798,0.0812371694204188,2,141,0.595264278352261
"2699","189866",32,282,0.000105339644675283,0.54822457308881,0.0155422500695987,1,615,0.20858215726912
"2700","167152",34,32,0.00750610149885577,0.241590438571293,0.0710542314351234,1,102,0.318417486036196
"2701","34539",24,219,0.00085242209468351,0.209142875904217,0.0689142841027514,1,89,0.0121174950618297
"2702","168908",25,40,0.0541840917260214,0.273372372111771,0.0717906154110399,5,526,0.636846696026623
"2703","189865",2,17,0.0180592886415176,0.728183333324269,0.072621303758705,4,72,0.0480791854206473
"2704","3945",48,169,0.000459438049826394,0.87481138701085,0.0642128283182159,4,574,0.737914310535416
"2705","167184",43,23,0.00143895727629484,0.169770514282864,0.038769407842583,2,86,0.551304979948327
"2706","189866",22,22,0.0012709323997755,0.837546487667132,0.0297108410818223,1,151,0.220785615267232
"2707","167104",42,377,0.00389479517096045,0.702992139926646,0.0230826943030464,5,551,0.295300736324862
"2708","167149",3,107,0.00271686592818533,0.978158637834713,0.067619877715474,3,75,0.375507542863488
"2709","167201",22,37,0.000205639426887113,0.971926315543242,0.060956289135667,2,80,0.530691746622324
"2710","168331",46,65,0.00867008657730553,0.595907730960753,0.0195999314589426,1,88,0.183433389291167
"2711","167104",27,102,0.0901279539362975,0.286843704085331,0.0377484253658145,1,87,0.184540543938056
"2712","3945",49,80,0.0549543414027931,0.471656868795399,0.0234534225176717,1,174,0.178371218033135
"2713","189866",28,70,0.000633144631557168,0.111091905797366,0.0565835256592021,3,436,0.0620970216114074
"2714","189866",13,88,0.000195521870454595,0.500056062298827,0.0132576882758015,3,471,0.333832471631467
"2715","189908",36,131,0.0683010148178518,0.825464514708146,0.0849783925983333,4,165,0.070758763467893
"2716","189906",13,266,0.000771677281239422,0.39275464294944,0.0105038427168224,2,456,0.92097629327327
"2717","126025",37,27,0.00317769516599245,0.45592224502936,0.0324902268188563,1,347,0.797039265045896
"2718","167161",14,379,0.0556266808488344,0.487484986789059,0.0621597521212185,2,200,0.890828559175134
"2719","167190",40,238,0.000782157306671886,0.616944661587477,0.0788704144292278,1,940,0.660052086226642
"2720","168910",9,153,0.0864286189766251,0.226804882390425,0.0935797160646715,1,93,0.418809528695419
"2721","167152",21,33,0.00375848418919503,0.13297411036212,0.0334342507717339,5,72,0.444263945100829
"2722","167185",23,300,0.000464981897177607,0.808620427558199,0.0902335845313524,2,70,0.827452183933929
"2723","167104",36,353,0.0896484832049898,0.622409193164203,0.0145632687645266,4,153,0.146802603499964
"2724","34539",37,431,0.0598589756830062,0.3080908311042,0.0492609833416436,3,256,0.475564504275098
"2725","168910",27,166,0.0387026983696894,0.794458224871196,0.0557388389541558,1,308,0.499058562098071
"2726","167083",17,204,0.00173341210908893,0.441379891333636,0.0730686835407163,1,589,0.217612625798211
"2727","168910",38,153,0.0120394699019862,0.692075063372031,0.0647523853576835,4,730,0.877863337052986
"2728","168908",37,62,0.000295855600889258,0.736716666910797,0.0609611782066431,5,97,0.411583375651389
"2729","168330",33,21,0.0123993633870256,0.791249218715821,0.0272678646115633,1,193,0.204983537783846
"2730","167185",12,167,0.00424695910955462,0.299990877562668,0.052806863986121,3,745,0.902506952174008
"2731","167104",28,33,0.0112732064772482,0.532226356875617,0.0646636069712881,3,291,0.849972080206499
"2732","168329",35,31,0.0008897541810329,0.454381545283832,0.0356328873031819,3,100,0.960066692205146
"2733","167168",18,245,0.000205212144781153,0.201901334624272,0.0605944897817425,5,936,0.511441729962826
"2734","189908",5,31,0.0139204023868318,0.221851328881457,0.0776014178013219,2,187,0.231262710643932
"2735","167181",10,460,0.00035779316224878,0.611298476415686,0.00392983761782525,1,134,0.163451036671177
"2736","126026",27,88,0.000601348496156535,0.36969560283469,0.0303214448049082,4,371,0.25269761076197
"2737","167200",51,119,0.0400509142220717,0.849341383604333,0.0341465419096756,3,168,0.655935760354623
"2738","167200",4,105,0.0351642911871622,0.869390096915886,0.0575127644123812,3,112,0.682413020869717
"2739","168331",28,80,0.0563460308324666,0.460131347551942,0.0023113638036605,5,625,0.35090640746057
"2740","167190",49,57,0.0150533975405934,0.20976913979277,0.0197222139674262,4,283,0.576450934866443
"2741","126025",23,389,0.00292202906190258,0.26784858991392,0.0607550234009582,4,445,0.0112646899651736
"2742","168331",10,457,0.000392228807313675,0.694618051864673,0.0514055969017861,1,456,0.266335448250175
"2743","168329",33,206,0.000218718242670073,0.559163562252652,0.0911381257527182,3,246,0.554140550084412
"2744","167181",45,366,0.0221194290313207,0.732048905042466,0.00474052962911315,1,393,0.784031745279208
"2745","3945",50,446,0.00994064541379526,0.987578049942385,0.0940969838247867,1,765,0.265508570009843
"2746","167152",3,62,0.0184309579341794,0.571836940881331,0.0752572281757323,2,169,0.683941532624885
"2747","167149",29,73,0.000222184575669727,0.490046545858495,0.0268439954861603,2,191,0.864957452518865
"2748","168331",19,115,0.00626319913900576,0.984651463348418,0.053913657393544,2,183,0.437934078043327
"2749","167161",12,139,0.00254101893398176,0.267619316915516,0.0295878072108631,1,714,0.021726974286139
"2750","167185",12,18,0.0416617886138777,0.144494457547553,0.0132030749050295,3,78,0.666594221256673
"2751","126026",7,39,0.000652963151944522,0.89602487529628,0.0972718522529397,1,700,0.762368569849059
"2752","167104",50,114,0.0051259075918878,0.259012756182347,0.0481952400878491,4,575,0.278921441175044
"2753","126029",18,19,0.0027054662791732,0.423921362776309,0.089169065983959,2,169,0.832017132779583
"2754","189354",51,198,0.00660811075489146,0.186726061985828,0.0943032581304899,4,413,0.541175694670528
"2755","167149",24,56,0.0698759556687912,0.487039249844383,0.000786241969612893,4,192,0.966035191901028
"2756","189908",27,315,0.000113007287797067,0.420163903983776,0.06801866806373,4,198,0.612284783972427
"2757","167201",48,398,0.0543640109091107,0.497728726281784,0.0770130517674773,2,76,0.940599123714492
"2758","34539",20,329,0.000461567481062344,0.875074416236021,0.0833750364560587,2,80,0.810582876671106
"2759","168868",50,33,0.000163719210926852,0.500951072385069,0.0467901056309207,1,606,0.644225277239457
"2760","34539",4,99,0.0040071727102804,0.313644813231658,0.0364211773563549,2,583,0.970158312469721
"2761","167185",50,27,0.00144450951336939,0.251252613444813,0.0677769951893226,2,506,0.168378490488976
"2762","189866",7,64,0.000446908606636284,0.37258090140298,0.0401480576219945,5,158,0.778917546849698
"2763","167181",22,36,0.000648808369986495,0.325265915400814,0.0797404297137191,3,221,0.793612291337922
"2764","168330",40,236,0.0371767223574433,0.314821139851119,0.0189531656986941,3,220,0.584008050849661
"2765","189908",35,23,0.0134436533282,0.854097646130249,0.0150007274375856,5,384,0.0693583064712584
"2766","189354",42,34,0.000523354669047566,0.832362129602116,0.0131067027615849,5,626,0.158149871509522
"2767","168331",48,20,0.0915261940405999,0.180790298655629,0.0790895621205843,4,180,0.400219222763553
"2768","167201",37,127,0.00319176015520337,0.617331989428494,0.081122845338434,2,264,0.938194892834872
"2769","167190",35,190,0.00127260363381856,0.437256395858713,0.0188376099726488,3,70,0.0801138204988092
"2770","126029",37,434,0.00361586106574744,0.318678398760967,0.0884614366271673,3,483,0.995979214087129
"2771","167185",13,57,0.00115670901550953,0.665930175182875,0.0212405987987923,4,949,0.190322782378644
"2772","126029",9,153,0.00618627575902471,0.221923740827478,0.0523065137548815,3,697,0.846437568310648
"2773","167201",34,109,0.000814122086449738,0.394852168026846,0.0972401071534259,5,110,0.137764140730724
"2774","7593",21,119,0.000128823382952495,0.224208370195702,0.0739193790735817,4,121,0.666176848579198
"2775","34539",1,79,0.000195529475940462,0.224378087131772,0.0284502680062409,4,873,0.697850178228691
"2776","189906",30,62,0.0011635989504445,0.795544108981267,0.0706266674241005,4,517,0.273517357418314
"2777","168335",52,30,0.00425673245271817,0.509372600398492,0.0621089361411473,3,115,0.193190228193998
"2778","167190",33,59,0.00234952882399643,0.337125221926253,0.0350478191485652,2,176,0.63303450983949
"2779","167149",49,77,0.0135522005420843,0.291853796129581,0.0533461600485374,1,121,0.339697455987334
"2780","189866",48,152,0.00365588183017559,0.646825802992098,3.26067820307799e-05,4,168,0.408806424122304
"2781","167185",18,302,0.00062199151307712,0.135365758123808,0.0554559489334002,1,164,0.0963371465913951
"2782","3945",13,201,0.000200213358692225,0.961648077564314,0.0492393125848868,3,378,0.409011281793937
"2783","167152",44,30,0.0557534540293417,0.274493587315083,0.0212787753413268,4,162,0.577649615006521
"2784","126026",19,77,0.000155887829659563,0.679339274857193,0.0562128836764232,1,212,0.944596918299794
"2785","168331",7,39,0.0953563125769214,0.389025959454011,0.0245277432792983,1,980,0.265129225328565
